"session","created","modified","ended","expired","age","sex","sex_open","partner_any","partner_type","partner_open","occup_any","occup_type","occup_open","sport_any","SWLS_1_Start","SWLS_2_Start","SWLS_3_Start","SWLS_4_Start","SWLS_5_Start","is_own_domain","own_domain","IMP_health_Start","IMP_romantic_Start","IMP_social_Start","IMP_family_Start","IMP_friends_Start","IMP_looks_Start","IMP_sports_Start","IMP_leisuretime_Start","IMP_leisureuse_Start","IMP_occup_Start","IMP_occuptask_Start","IMP_occupperform_Start","IMP_occuprelations_Start","IMP_owndomain_Start","GUESS_health_Start","GUESS_CONF_health_Start","GUESS_romantic_Start","GUESS_CONF_romantic_Start","GUESS_social_Start","GUESS_CONF_social_Start","GUESS_family_Start","GUESS_CONF_family_Start","GUESS_friends_Start","GUESS_CONF_friends_Start","GUESS_looks_Start","GUESS_CONF_looks_Start","GUESS_sports_Start","GUESS_CONF_sports_Start","GUESS_leisuretime_Start","GUESS_CONF_leisuretime_Start","GUESS_leisureuse_Start","GUESS_CONF_leisureuse_Start","GUESS_occup_Start","GUESS_CONF_occup_Start","GUESS_occuptask_Start","GUESS_CONF_occuptask_Start","GUESS_occupperform_Start","GUESS_CONF_occupperform_Start","GUESS_occuprelations_Start","GUESS_CONF_occuprelations_Start","GUESS_owndomain_Start","GUESS_CONF_owndomain_Start","RANK_select_health_Start","RANK_select_romantic_Start","RANK_select_social_Start","RANK_select_family_Start","RANK_select_friends_Start","RANK_select_looks_Start","RANK_select_sports_Start","RANK_select_leisuretime_Start","RANK_select_leisureuse_Start","RANK_select_occup_Start","RANK_select_occuptask_Start","RANK_select_occupperform_Start","RANK_select_occuprelations_Start","RANK_select_owndomain_Start","RANK_health_Start","RANK_romantic_Start","RANK_social_Start","RANK_family_Start","RANK_friends_Start","RANK_looks_Start","RANK_sports_Start","RANK_leisuretime_Start","RANK_leisureuse_Start","RANK_occup_Start","RANK_occuptask_Start","RANK_occupperform_Start","RANK_occuprelations_Start","RANK_owndomain_Start","MLQ_P_1_Start","MLQ_S_1_Start","MLQ_P_2_Start","MLQ_S_2_Start","MLQ_P_3_R_Start","MLQ_S_3_Start","BFI_EXT_1","BFI_AGR_1","BFI_CON_1_R","BFI_NEU_1_R","BFI_OPE_1_R","BFI_AGR_2","BFI_AGR_3_R","BFI_EXT_2_R","BFI_OPE_2","BFI_EXT_3","BFI_CON_2_R","BFI_NEU_2_R","BFI_EXT_4_R","BFI_NEU_3_R","BFI_OPE_3_R","BFI_CON_3","BFI_NEU_4","BFI_AGR_4_R","BFI_OPE_4","BFI_EXT_5","BFI_CON_4","BFI_AGR_5_R","BFI_EXT_6_R","BFI_CON_5","BFI_NEU_5","BFI_OPE_5_R","BFI_AGR_6","BFI_CON_6_R","BFI_NEU_6","BFI_OPE_6","PA_T_1_Start","NA_T_1_Start","NA_T_2_Start","PA_T_2_Start","NA_T_3_Start","PA_T_3_Start","NA_T_4_Start","NA_T_5_Start","SI_1","SI_2","SI_3","SI_4","SI_5"
"nhSbwWMEFpASFmCOAJ_CZTQbenpE5B_fKyyS6xwurX8KmwQO9hnpq87MCFfsEujt","2018-04-13","2018-04-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-VaxzeBMxcjIsxHsczol_aTtz2bhBLZcTkFsshfSGFB684H0QZA1ZHTfpXOoSbaZ","2018-04-13","2018-04-13",NA,NA,29,1,NA,0,NA,NA,1,"fulltime",NA,1,6,5,5,5,5,0,NA,5,NA,4,4,4,4,3,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6Agmb9TE8hv61l8OooCOv6Tc7w-nthlXfn2ahAJfGvaubDM-1dcGP21O6ppjQTp0","2018-04-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XHJ-NzUy4ykA6ClXgjvoqtU55B5nrAhHUILO7mKrkTu0eeS7_TtaPvbCEIW_lesF","2018-04-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vCjPJNpvcXdDI-i37gMquz_p3Geq1PhgOkqtfWIbbw1J3311m0NkkXF65XYuKw0N","2018-04-13","2018-04-13","2018-04-13",NA,20,1,NA,1,"committed, cohabit",NA,1,"college",NA,0,6,7,6,6,7,0,NA,4,5,4,5,4,2,NA,4,3,4,4,3,2,NA,4,4,5,5,3,2,4,4,4,2,3,3,NA,NA,3,2,4,2,3,4,4,4,2,3,2,4,NA,NA,1,1,0,1,1,0,NA,0,0,1,0,0,0,NA,4,1,NA,2,3,NA,NA,NA,NA,5,NA,NA,NA,NA,3,4,5,1,1,3,3,4,1,4,2,5,2,4,4,1,4,4,4,4,5,5,4,1,5,2,4,2,4,4,3,1,5,2,1,1,4,2,2,4,3,4,1,1,5,5,3,4,3
"uxahhKpMmmfJoLVRxylRDXTXAFJzEVSnuV1CShZwGkIIJ3V0tkuy1XTdND6OUAMF","2018-04-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P96WN01XO77LCO8FWi7TWaG0NUL2RnlQ_9FKBl_x_3vxRLmhJ0bhhCH9eFKfdobK","2018-04-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2SPW_WyCLrWcBPnQXtwzbIGJhWIIJC2Ji-uiyTylY28Phu3m3ymnGHuQs2bp0srk","2018-04-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0iWzl8UGKT6M5P4eWaRvxFLErDMzR9xM2oKz_JMxnnZnhLUvzfVSx42aDvP0JrzK","2018-04-13","2018-04-13","2018-04-13",NA,48,2,NA,1,"committed, longdistance",NA,1,"fulltime",NA,1,2,2,4,2,3,1,"einen positiven Einfluss ausüben können auf die Entwicklung der menschlichen Gesellschaft",5,4,3,5,2,3,4,5,5,5,5,5,4,5,5,5,3,3,4,4,5,5,2,4,2,5,4,4,5,5,5,5,4,4,4,4,3,4,3,3,4,5,1,0,0,1,0,0,0,1,1,0,0,0,0,1,3,NA,NA,4,NA,NA,NA,1,2,NA,NA,NA,NA,5,6,6,5,4,1,3,2,5,3,4,5,5,1,3,3,1,5,5,1,3,1,2,4,4,5,2,4,2,1,4,3,2,4,2,2,4,4,2,2,2,1,4,1,2,5,5,6,6,6
"xFp5V_5Ou3EAAGxRrx_kJMVgtecO_ii3RD0px5EWZs1zAhAxADff3tbLSyUpWMgA","2018-04-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"w9x20rHkMTkGQL1Wi0EuUZN13E_BCCOdP9QsUUsxUO8T6EAsg8fZAjimwEJyEKHY","2018-04-13","2018-04-13","2018-04-13",NA,46,1,NA,1,"committed",NA,1,"parttime",NA,0,5,7,5,5,4,0,NA,4,3,4,5,4,2,NA,5,4,5,5,4,5,NA,5,5,4,4,5,5,5,5,5,5,3,4,NA,NA,5,5,4,4,5,5,5,5,4,4,5,5,NA,NA,1,0,0,1,1,0,NA,1,0,0,1,0,0,NA,1,NA,NA,2,4,NA,NA,5,NA,NA,3,NA,NA,NA,3,3,3,1,7,1,2,4,4,2,2,4,3,5,4,1,4,3,4,4,2,1,4,4,4,2,4,3,4,3,4,1,4,2,2,3,3,3,4,2,3,2,2,3,3,4,3,4,6
"3yADFr5SUltuEkgYjvHgBS3TalqvNk2GFm-OuH12zBRWbaSmdnVEAPyklpgCyA87","2018-04-13","2018-04-13","2018-04-13",NA,66,2,NA,0,NA,NA,0,NA,NA,0,5,6,6,6,4,0,NA,5,NA,4,5,4,2,NA,5,5,NA,NA,NA,NA,NA,5,5,NA,NA,4,5,5,5,4,5,2,5,NA,NA,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,0,NA,1,0,NA,NA,NA,NA,NA,1,NA,4,2,3,NA,NA,5,NA,NA,NA,NA,NA,NA,6,3,6,5,1,4,5,5,2,4,4,5,2,4,3,3,3,4,4,4,4,4,2,2,5,3,5,2,2,4,3,2,5,2,3,3,4,2,3,4,2,4,2,3,5,5,5,5,5
"V2F_3uvrTT41E8Z8DiOCtiLl39I2ri5re8lLsJEpVW7tJaQMS3vZ0_qOf1BhA9Dt","2018-04-13","2018-04-13","2018-04-13",NA,56,1,NA,0,NA,NA,1,"parttime",NA,1,5,6,6,6,6,0,NA,5,NA,5,5,4,2,4,4,4,5,5,5,4,NA,5,5,NA,NA,3,5,5,5,4,5,2,5,4,5,4,5,4,5,5,5,5,5,4,5,4,5,NA,NA,1,NA,0,1,0,0,0,1,0,1,0,1,0,NA,2,NA,NA,1,NA,NA,NA,4,NA,3,NA,5,NA,NA,6,3,7,2,1,1,3,5,1,2,3,4,2,4,2,1,2,4,2,4,2,4,2,2,1,3,5,1,3,4,1,2,3,1,1,4,4,3,2,2,2,4,2,3,6,4,2,5,5
"jcS4amUXxHg3_AJU2VmcFgm41-tSq0WHWs_x-RkYOz9ydASz9nuIbKRvFy_zgxTv","2018-04-13","2018-04-13","2018-04-13",NA,19,2,NA,0,NA,NA,1,"college",NA,1,5,4,5,5,3,0,NA,5,NA,3,5,4,4,4,4,2,4,4,4,3,NA,5,5,NA,NA,4,5,4,4,4,3,4,4,4,3,3,5,3,5,4,3,4,3,4,3,3,3,NA,NA,1,NA,0,1,1,0,0,1,0,1,0,0,0,NA,1,NA,NA,2,3,NA,NA,5,NA,4,NA,NA,NA,NA,3,2,2,5,2,3,4,4,4,4,2,4,3,3,4,3,4,3,2,3,3,1,4,2,4,4,4,3,2,3,4,3,3,2,4,3,4,2,3,4,3,3,3,2,5,6,5,5,3
"-We7c9V1_x8aSHBzwrnUweMwhRZKnximVFqmpzHUk29_UVTL7ggkc_nG_8KHBerW","2018-04-13","2018-04-13","2018-04-13",NA,58,2,NA,0,NA,NA,1,"fulltime",NA,0,3,4,2,4,2,1,"Gesellschaftliche Entwicklung",4,NA,2,5,3,2,NA,5,3,4,5,4,4,5,4,4,NA,NA,3,5,5,5,3,5,2,5,NA,NA,5,5,3,5,4,5,4,5,4,5,4,5,5,5,1,NA,0,1,0,0,NA,1,0,0,0,1,0,1,3,NA,NA,1,NA,NA,NA,4,NA,NA,NA,5,NA,2,2,5,3,7,2,6,2,4,5,2,2,5,4,5,5,2,4,2,4,1,4,2,5,4,5,2,4,4,2,2,5,1,4,4,4,3,2,3,4,2,4,2,2,4,4,2,5,2,6
"Kut-PlzSACgY4fkSQspySCViuivTsk7VKwO6lmTMoM9SkBZ5H76pAnB5xM-vN3u2","2018-04-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O_gbKFNIwihOI9o69SQBBzcg5kMT4kcYPLaZAepZxhW-Lb4_JLeKNLpTu0ev4JWp","2018-04-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wA3YeqvhujuWSbI4KsE7aNwwKETLnhEhEhj7cqlv0Btx6L-gamqb9grTraJjZGbp","2018-04-13","2018-04-13","2018-04-13",NA,38,1,NA,0,NA,NA,1,"fulltime",NA,1,6,7,7,7,4,1,"Haustiere ",5,NA,5,3,5,4,4,5,4,5,5,4,5,5,4,5,NA,NA,5,5,4,4,4,4,4,5,4,4,5,5,4,4,5,5,5,5,4,5,5,5,5,5,1,NA,0,0,1,0,0,0,1,1,0,0,0,1,3,NA,NA,NA,2,NA,NA,NA,5,4,NA,NA,NA,1,6,2,7,2,1,4,3,5,2,4,5,3,4,2,2,5,2,5,2,3,2,3,3,3,5,3,4,1,2,4,3,3,4,1,3,5,4,3,3,3,2,3,2,3,5,6,5,6,6
"lp9cWr6lLNvNnBylxG95SnO9Pi1ciDbXH17tq-MD04p0dRR9AXGd9EldYfcv2ssI","2018-04-13","2018-04-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rwb7GC2qBdJ76JFkhRZ38unm9st4_V1IHeYlQcrOIafqSd9aUTwTaU9gnQFpRCnU","2018-04-13","2018-04-13","2018-04-13",NA,30,1,NA,0,NA,NA,1,"other","Promotion",0,5,6,6,6,4,1,"Ehrenamtliches Engagment",5,NA,4,2,4,3,NA,3,5,4,4,5,3,5,5,4,NA,NA,5,4,3,4,4,4,3,3,NA,NA,3,3,5,4,5,4,4,3,5,4,2,4,5,4,1,NA,0,0,1,0,NA,0,1,0,0,1,0,1,5,NA,NA,NA,4,NA,NA,NA,3,NA,NA,1,NA,2,5,7,6,7,1,7,4,5,1,3,2,5,3,2,4,4,3,4,2,3,2,5,4,2,5,4,5,2,2,5,4,1,4,1,2,4,4,3,3,4,2,3,3,2,5,4,5,6,5
"83in2uodY0DDN2L4Myyts0RBguHWmI0IkZ-GXOTJHxJL8ZezD41LT7Iq0z_N0HwI","2018-04-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YjMtrPiXekZLyPSPjrmoeCUif3V88X5BXZF5RqmX7IGnhsqKQaZ_-6Rlb043a3zc","2018-04-13","2018-04-13","2018-04-13",NA,20,1,NA,1,"committed",NA,1,"college",NA,1,5,5,5,6,4,0,NA,5,3,5,5,5,4,5,4,4,5,4,4,5,NA,5,5,3,5,4,4,5,5,5,5,4,4,5,5,4,3,3,3,4,4,4,4,4,5,5,5,NA,NA,1,0,0,1,1,0,1,0,0,1,0,0,0,NA,1,NA,NA,3,2,NA,5,NA,NA,4,NA,NA,NA,NA,5,4,5,6,2,4,4,3,2,3,2,5,3,4,4,2,2,4,1,3,1,3,3,1,4,5,4,3,4,4,2,1,4,2,3,5,4,2,2,4,3,4,2,3,5,5,5,5,5
"KPTz21K5XxJtQSKiDbRHPuSIvOXdVqsZl4tNqMnA38LtycP6v9DKyB7e8PapjsdK","2018-04-13","2018-04-13","2018-04-13",NA,33,2,NA,0,NA,NA,1,"fulltime",NA,1,5,7,5,4,4,1,"Hobbys und Interessen nachgehen können",5,NA,5,5,4,3,3,4,4,3,3,3,4,3,4,4,NA,NA,5,4,5,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,4,1,NA,1,1,1,0,0,0,1,0,0,0,0,0,2,NA,3,1,4,NA,NA,NA,5,NA,NA,NA,NA,NA,3,6,2,6,4,6,2,4,2,4,3,4,4,5,3,2,3,4,4,4,1,3,4,3,5,3,5,4,3,4,4,1,3,1,1,5,4,3,3,2,2,3,4,2,5,5,4,4,4
"WUFeZ3fqBtCC1r6je5Kl4OtRJ8WQehCtO-VJAvTS3pdr0VwNlPwabx3qUYN5N206","2018-04-13","2018-04-13","2018-04-13",NA,39,2,NA,0,NA,NA,1,"parttime",NA,0,4,4,5,4,4,1,"Spirituelle Entwicklung",5,NA,3,4,5,3,NA,3,4,4,3,4,2,5,5,5,NA,NA,2,4,4,4,4,5,2,4,NA,NA,3,4,5,4,4,4,4,4,4,5,2,4,4,4,1,NA,0,0,1,0,NA,0,1,0,0,1,0,1,1,NA,NA,NA,3,NA,NA,NA,5,NA,NA,4,NA,2,5,2,5,2,1,3,2,5,2,2,1,5,1,4,5,1,4,3,4,3,2,2,4,2,4,2,4,4,2,4,5,1,3,1,1,4,2,2,4,2,1,2,1,2,6,6,4,5,5
"9rEQhgC4ugYKFeBYDxkQEFoxXBryU1Vtc7sI0u4PQXb2R9w9HlihApPwEym5dyef","2018-04-14","2018-04-14","2018-04-14",NA,60,1,NA,0,NA,NA,1,"fulltime",NA,1,6,6,6,6,4,0,NA,5,NA,3,4,3,1,4,3,4,4,4,4,4,NA,5,4,NA,NA,3,5,4,5,3,5,2,4,5,5,3,5,3,4,5,4,5,4,4,5,4,5,NA,NA,1,NA,0,1,0,0,1,0,1,0,1,0,0,NA,4,NA,NA,3,NA,NA,2,NA,5,NA,1,NA,NA,NA,7,1,7,1,1,1,3,4,1,4,1,5,2,3,3,3,3,5,1,5,3,4,1,3,2,3,5,3,3,4,1,1,4,1,1,1,4,1,2,4,1,4,1,2,3,3,2,3,1
"hpN6Wpuja3kNzeEt9Re2OUF1YubDn3b9-pPmiCrvgHBxMCEpKfh0HsesJ7NSivrJ","2018-04-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ur52kJWMLWrQB7thjzr_Z2-rzZh1yrd2rV19YeIybFM9yoLIUGKNIA0kFO32YxPV","2018-04-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"iG4MT9MiqTDvYl_R1FOv1UXZiTz08NIBr1DvYKuN6eaEVY8dfXAdfqzmTDWJw8p5","2018-04-14","2018-04-14","2018-04-14",NA,55,2,NA,1,"married",NA,1,"fulltime",NA,1,4,5,4,6,4,0,NA,4,4,2,3,3,2,4,3,4,5,5,5,3,NA,2,5,4,5,3,4,3,4,2,5,2,5,5,5,3,5,5,5,5,5,5,5,5,5,3,4,NA,NA,0,1,0,0,0,0,1,0,1,0,1,1,0,NA,NA,2,NA,NA,NA,NA,5,NA,4,NA,1,3,NA,NA,7,2,4,2,4,1,1,4,1,3,2,4,3,2,5,2,1,4,3,4,4,4,3,2,4,3,4,2,3,5,4,1,3,2,2,2,3,3,2,3,2,3,1,3,6,6,5,5,5
